ID,Text,Comment
Lapantouflemagic.Heavygravitybattery.FlavorDescription,"""老实说，这很浪费，但人们喜欢它的光芒""",1161
Lapantouflemagic.BotHaulingStation.DisplayName,搬运机器人待命区,1162
Lapantouflemagic.BotHaulingStation.Description,"为搬运机器人提供了编程例行程序的起点位置。
没有待处理任务的机器人将待命于此。",1163
Lapantouflemagic.BotHaulingStation.FlavorDescription,"""就待在这儿，别动。""",1164
Lapantouflemagic.BOTDistrictCrossing.DisplayName,搬运机器人区交叉点,1165
Lapantouflemagic.BOTDistrictCrossing.Description,"一个优化为由搬运机器人服务的区交叉点。
没有待处理任务的机器人将在屋顶上待命。",1166
Lapantouflemagic.BOTDistrictCrossing.FlavorDescription,"""我们为什么已经把它们造得这么大了？""",1167
Lapantouflemagic.Toggle.Arrow,►,1168
Lapantouflemagic.FarmLumberjackUpgrade.DisplayName,伐木阁楼,1169
Lapantouflemagic.FarmLumberjackUpgrade.Description,"一个放置在相邻两个<color=#FF6EC7>三角屋顶可升级</color>建筑上的升级模块。
更多的伐木！
有大量存储空间用于存放木材。
<color=#00FFFF>作为堤坝使用</color>",1170
Lapantouflemagic.FarmLumberjackUpgrade.FlavorDescription,"""你能想象没有起重机会是什么样子吗？""",1171
Lapantouflemagic.FarmUpgradeA.Description,"一个放置在相邻两个<color=#FF6EC7>三角屋顶可升级</color>建筑上的升级模块。
包含一些储存箱的存储空间。
雇佣<color=green>4名建筑工</color>。
<color=#00FFFF>作为堤坝使用</color>",486
Lapantouflemagic.FarmUpgradeB.Description,"一个放置在相邻两个<color=#FF6EC7>三角屋顶可升级</color>建筑上的升级模块。
包含一些储存箱的存储空间。
雇佣<color=green>4名搬运工</color>。
<color=#00FFFF>作为堤坝使用</color>",489
Lapantouflemagic.FarmUpgradeC.Description,"一个放置在相邻两个<color=#FF6EC7>三角屋顶可升级</color>建筑上的升级模块。
包含一些储存箱的存储空间。
是喜欢玩“隧道与人类”的书呆子海狸的完美去处。
<color=#00FFFF>作为堤坝使用</color>",492
Lapantouflemagic.FarmUpgradeD.Description,"一个放置在相邻两个<color=#FF6EC7>三角屋顶可升级</color>建筑上的升级模块。
更多的农业！
有大量存储空间用于存放收获的作物。
<color=#00FFFF>在这栋建筑附近种植装饰性蕨类植物以移除“无事可做”的标志</color>。
<color=#00FFFF>作为堤坝使用</color>
<Color=red>不能种植作物</color>",807
Lapantouflemagic.Woodupgrade_Gatherer.DisplayName,采收工干燥塔,1172
Lapantouflemagic.Woodupgrade_Gatherer.Description,"一个放置在相邻于<color=#FF6EC7>三角屋顶可升级</color>建筑上的升级模块。
更多的采收！
<color=#00FFFF>作为堤坝使用</color>",1173
Lapantouflemagic.Woodupgrade_Gatherer.FlavorDescription,"WIP表示“正在进行中”",1174
Lapantouflemagic.Statue_Dunking.DisplayName,灌篮雕像,1175
Lapantouflemagic.Statue_Dunking.Description,"一座雕像，纪念那…呃…是谁做的？",1176
Lapantouflemagic.Statue_Dunking.FlavorDescription,Gblublbulbluglgll !,1177
Lapantouflemagic.Statue_Farmer.DisplayName,农夫雕像,1178
Lapantouflemagic.Statue_Farmer.Description,"一座雕像，纪念农夫的工作，没有他们我们都会饿死。",1179
Lapantouflemagic.Statue_Farmer.FlavorDescription,又来了一袋种子！,1180
Lapantouflemagic.Statue_Lumberjack.DisplayName,伐木工雕像,1181
Lapantouflemagic.Statue_Lumberjack.Description,"一座雕像，纪念伐木工的工作，没有他们，什么都建不起来。",1182
Lapantouflemagic.Statue_Lumberjack.FlavorDescription,哪些树最好吃？只有我们知道！,1183
Lapantouflemagic.Statue_Metalworker.DisplayName,金属工人雕像,1184
Lapantouflemagic.Statue_Metalworker.Description,"一座雕像，纪念金属工人的工作，没有他们就没有进步。",1185
Lapantouflemagic.Statue_Metalworker.FlavorDescription,砰！啪！又一个锯片完成了！,1186
Lapantouflemagic.Statue_Pointer.DisplayName,指针雕像,1187
Lapantouflemagic.Statue_Pointer.Description,一座展示每只海狸梦想的雕像：抓住飞来的尖锐物体。,1188
Lapantouflemagic.Statue_Pointer.FlavorDescription,我希望所有的脏水都变成柠檬水！,1189
Lapantouflemagic.Statue_Pregnant.DisplayName,怀孕雕像,1190
Lapantouflemagic.Statue_Pregnant.Description,一座非常大且非常怀孕的海狸妈妈雕像。,1191
Lapantouflemagic.Statue_Pregnant.FlavorDescription,"如果她真的生了，快跑！",1192
Lapantouflemagic.Statue_UpsideDown.DisplayName,倒立雕像,1193
Lapantouflemagic.Statue_UpsideDown.Description,"一只傻傻的海狸雕像，由另一只傻傻的海狸雕刻而成。
由一整块巨大的木材雕刻而成。",711
Lapantouflemagic.Statue_UpsideDown.FlavorDescription,¡ ǝǝǝdıʎ ,1195
Lapantouflemagic.MechanicalComputerBlueprint.DisplayName,发条机器人控制器,1011
Lapantouflemagic.MechanicalComputerBlueprint.PluralDisplayName,发条机器人控制器,1012
Lapantouflemagic.GoldFence.DisplayName,金栅栏,1194
Lapantouflemagic.GoldFence.Description,"一个由纯金制成的栅栏，适合那些莫名其妙有太多金子的人。",1195
Lapantouflemagic.GoldFence.FlavorDescription,"""闪亮亮""",1196
Lapantouflemagic.FenceGate.DisplayName,金色大门,1197
Lapantouflemagic.FenceGate.Description,允许海狸进出围栏区域。,1198
Lapantouflemagic.FenceGate.FlavorDescription,"""我说不上为什么，但我觉得应该把它做成桥的一部分…""",1199
Lapantouflemagic.largefarmhouse.Description,"一个大型的集体农舍，供许多海狸更高效地工作。
<color=#00FFFF>耐受最多一米深的水。</color>
<color=#00FFFF>以后可以做防水处理。</color>
<color=#00FFFF>莲花需要两米深的水！</color>
<color=red>农场主体可通过底部连接到梯子或坑梯小屋。
只能种植南瓜和莲花！</color>",911
Lapantouflemagic.ShrubHedge.DisplayName,灌木篱笆,1200
Lapantouflemagic.ShrubHedge.Description,"一个装饰性的篱笆/灌木。
多个相邻的单位会合并成篱笆，单个单位会成为灌木。",1201
Lapantouflemagic.ShrubHedge.FlavorDescription,"""这种植物到底是怎么存在的？它一直在开花，却没有一片叶子，这违背了现实！"" 
- 一名树苗场实习生",1202
Lapantouflemagic.WoodFenceGate.DisplayName,木制栅栏门,1203
Lapantouflemagic.WoodFenceGate.Description,允许海狸进出围栏区域。,1204
Lapantouflemagic.WoodFenceGate.FlavorDescription,"""嗯…我想在不同的作物之间放栅栏看起来更好""",1205
Lapantouflemagic.NewVineH.DisplayName,葡萄藤,568
Lapantouflemagic.BuildersTower.Description,"一个相对优雅的建筑，由建筑工设计，目的是在那个愚蠢的炫耀比赛中不被遗忘。
雇佣30名未受过训练的建筑工，帮助将建筑材料运送到需要的地方。
如果那些傻瓜们不总是丢东西，那就太好了…",1091
Lapantouflemagic.Foundry.Description,"海狸科技的真正奇迹，其令人印象深刻的轮廓是现代工业中心的标志。
以无与伦比的效率精炼最先进的材料。
<color=#00FFFF>部分功能作为堤坝使用</color>",918
Lapantouflemagic.IrrigationLodge.Description,"一个顶着高大水箱的小屋，用于灌溉中等面积的作物。
<color=green>水消耗与灌溉面积成比例。
防止污染。</color>
<color=#FF6EC7>支持升级（替代</color><color=red>林务员</color><color=#FF6EC7>）
无需工人也能运作。</color>
<color=#00FFFF>作为堤坝使用</color>",1100
Lapantouflemagic.IrrigationLodge.FlavorDescription,"""如果那个水箱再宽点，我们就可以用它当浴池了…"" 
- 智者无牙，海狸长老",1101
NeedGroup.Possessions.DisplayName,财物,1206
Lapantouflemagic.MultipurposeWorkingTent.DisplayName,多功能户外工作区,1207
Lapantouflemagic.MultipurposeWorkingTent.Description,"一个露天的可步行工作区，旨在为一堆发条水培农场提供一些连接性。",1208
Lapantouflemagic.MultipurposeWorkingTent.FlavorDescription,"""37楼的景色确实很好，但有点冷风也大了。""",1209
Lapantouflemagic.SkyFountain.DisplayName,天空喷泉,1210
Lapantouflemagic.SkyFountain.Description,一个可游泳的喷泉，为海狸们提供一个在发条水培农场堆中间放松的地方。,1211
Lapantouflemagic.SkyFountain.FlavorDescription,"""最后一个出来的要负责启动机制！""",1212
Lapantouflemagic.GiantLogBridge3.DisplayName,巨型木桥（长3格）,934
Lapantouflemagic.GiantLogBridge4.DisplayName,巨型木桥（长4格）,1213
Lapantouflemagic.OmniFoodS.PluralDisplayName,小型自助餐,1214
Lapantouflemagic.OmniFoodL.PluralDisplayName,大型自助餐,1215
Lapantouflemagic.OmniDrinkS.PluralDisplayName,小型果汁吧,1216
Lapantouflemagic.OmniDrinkL.PluralDisplayName,大型果汁吧,1217
Lapantouflemagic.Petanque.DisplayName,滚球游戏,1218
Lapantouflemagic.PetanqueCourt.DisplayName,滚球场,1219
Lapantouflemagic.PetanqueCourt.Description,一个平坦的泥地方形场地，供海狸们玩滚球游戏。,1220
Lapantouflemagic.PetanqueCourt.FlavorDescription,"""如果你打算在22楼玩这个，请不要投得太远。""",1221
Lapantouflemagic.Winery.Description,"一座大房子，里面的海狸专门从事各种发酵，可以以无与伦比的速度和效率处理原料。
<color=#00FFFF>作为堤坝使用</color>",565
Good.Processor.DisplayName,处理器,1222
Good.Processor.PluralDisplayName,处理器,1223
Lapantouflemagic.AbyssExcavator.DisplayName,深渊矿石开采钻机,1224
Lapantouflemagic.AbyssExcavator.Description,一个小型机械钻机，专为从深渊中提取珍贵矿石设计。需要探险队的前期工作。,1225
Lapantouflemagic.AbyssExcavator.FlavorDescription,"""矿工兄弟们欢呼吧！
挥舞，挥舞，和我一起
举起你的镐，喊出你的声音
唱歌，唱歌，和我一起…""",1226
Lapantouflemagic.SupplementaryExplorationTeam.DisplayName,辅助探险队,1227
Lapantouflemagic.SupplementaryExplorationTeam.Description,雇佣额外的海狸组成一支辅助探险队。,1228
Lapantouflemagic.SupplementaryExplorationTeam.FlavorDescription,"""我想要一只宠物格鲁，你觉得我能找到一只吗？""",1229
Reciepe.Ineff_Plank.PluralDisplayName,粗加工木板,1230
Reciepe.Ineff_Log.PluralDisplayName,粗加工原木,1231
Lapantouflemagic.REDCabbage.DisplayName,红卷心菜,1232
Lapantouflemagic.REDCabbage.FlavorDescription,还是卷心菜的味道。,1233
Lapantouflemagic.NewDistrictCenter.Description,"一个标志着村庄中心的大房子
<color=red>可以通过底部连接到梯子或坑梯小屋。</color>
<color=#00FFFF>作为堤坝使用</color>",916

#3345158183_Half_Roofs_0.2
Building.HalfRoof1x1.DisplayName,"倾斜屋顶 1x1",-
Building.HalfRoof1x2.DisplayName,"倾斜屋顶 1x2",-
Building.HalfRoof2x1.DisplayName,"倾斜屋顶 2x1",-
Building.HalfRoof2x2.DisplayName,"倾斜屋顶 2x2",-

#3345266573_OldGopher_Pipe_1.3.0.0
Building.PipeBox.DisplayName,"开孔防洪堤",
Building.PipeBox.Description,"中间带有水管的防洪堤。",
Building.PipeStraight.DisplayName,"直线水管",
Building.PipeStraight.Description,"能让水从中流过。",
Building.PipeTurn.DisplayName,"水管弯角",
Building.PipeTurn.Description,"能让水从中流过。",
Building.PipeTIntersection.DisplayName,"水管 T 型接口",
Building.PipeTIntersection.Description,"能让水从中流过。",
Building.PipeXIntersection.DisplayName,"水管 X 型接口",
Building.PipeXIntersection.Description,"能让水从中流过。",
Building.PipeUpward.DisplayName,"上行水管",
Building.PipeUpward.Description,"能让水从中流过。",
Building.PipeVertical.DisplayName,"垂直水管",
Building.PipeVertical.Description,"能让水从中流过。",
Building.PipeDownward.DisplayName,"下行水管",
Building.PipeDownward.Description,"能让水从中流过。",

#3346279334_Choo!Choo!_0.10.1
Tobbert.TrackStraight.DisplayName,"直线轨道",-
Tobbert.TrackStraight.Description,"火车直线前进的轨道，可以切换为单向轨道。<br><color=#FF6600>两个单向轨道之间自动生成一个轨道段，每个轨道段只能有一辆火车正在通行，不同轨道段有不同颜色。</color>",-
Tobbert.TrackStraight.FlavorDescription,"“嘟嘟——”（火车鸣笛声）",-
Tobbert.TrackOneWay.DisplayName,"单向轨道",-
Tobbert.TrackOneWay.Description,"火车单向通行的轨道，绿色箭头路标表示方向，可以切换为直线轨道。<br><color=#FF6600>两个单向轨道之间自动生成一个轨道段，每个轨道段只能有一辆火车正在通行，不同轨道段有不同颜色。</color>",-
Tobbert.TrackOneWay.FlavorDescription,"逆行扣3分，罚款200元！",-
Tobbert.TrackCrossing.DisplayName,"可穿越轨道",-
Tobbert.TrackCrossing.Description,"海狸可以在这里穿过轨道。",-
Tobbert.TrackCrossing.FlavorDescription,"“诶诶你看，火车开过来——砰！",-
Tobbert.TrackHillStart.DisplayName,"斜坡轨道",-
Tobbert.TrackHillStart.Description,"用于上下坡的轨道。",-
Tobbert.TrackHillStart.FlavorDescription,"这辆火车没有超重吧？",-
Tobbert.TrackCorner1x1.DisplayName,"转弯轨道 1x1",-
Tobbert.TrackCorner1x1.Description,"用于转弯的轨道。",-
Tobbert.TrackCorner1x1.FlavorDescription,"好急的弯，逮虾户！",-
Tobbert.TrackCorner2x2.DisplayName,"转弯轨道 2x2",-
Tobbert.TrackCorner2x2.Description,"用于转弯的轨道，占地面积更大。",-
Tobbert.TrackCorner2x2.FlavorDescription,"噢，多么漂亮的曲线！",-
Tobbert.TrackTIntersection1x1.DisplayName,"T 型交叉轨道 1x1",-
Tobbert.TrackTIntersection1x1.Description,"用于交叉汇合的轨道。",-
Tobbert.TrackTIntersection1x1.FlavorDescription,"我从哪里来？",-
Tobbert.TrackTIntersection2x3.DisplayName,"T 型交叉轨道 2x3",-
Tobbert.TrackTIntersection2x3.Description,"用于交叉汇合的轨道，占地面积更大。",-
Tobbert.TrackTIntersection2x3.FlavorDescription,"我要到哪里去？",-
Tobbert.TrackXIntersection1x1.DisplayName,"X 型交叉轨道 1x1",-
Tobbert.TrackXIntersection1x1.Description,"用于交叉汇合的轨道。",-
Tobbert.TrackXIntersection1x1.FlavorDescription,"更多的选择。",-
Tobbert.TrackXIntersection3x3.DisplayName,"X 型交叉轨道 3x3",-
Tobbert.TrackXIntersection3x3.Description,"用于交叉汇合的轨道，占地面积更大。",-
Tobbert.TrackXIntersection3x3.FlavorDescription,"更多的迷茫。",-
Tobbert.TrackRIntersection2x3.DisplayName,"分岔轨道 2x3",-
Tobbert.TrackRIntersection2x3.Description,"用于分岔的轨道。",-
Tobbert.TrackRIntersection2x3.FlavorDescription,"这到底是分岔还是汇合？",-
Tobbert.GoodsStation.DisplayName,"货物站",-
Tobbert.GoodsStation.Description,"允许通过火车运送货物，通过货物站分发和接收。<br><color=#FF6600>货物只会被搬运到“获取”状态的储存建筑。</color>",-
Tobbert.GoodsStation.FlavorDescription,"铁路物流！",-
Tobbert.PassengerStation.DisplayName,"乘客站",-
Tobbert.PassengerStation.Description,"允许通过火车运送海狸，海狸可以通过火车前往另一个乘客站。",-
Tobbert.PassengerStation.FlavorDescription,"铁路客运！",-
Tobbert.PassengerStation.DistrictObjectToggle,"跨地区：",-
Tobbert.PassengerStation.DistrictObject,"启用后，只允许海狸前往同样启用此设置且属于其他地区中心的乘客站。",-
Tobbert.PassengerStation.EmptyStation,"目前没有乘客等待。",-
